tipo_post;post_id;post_link;link;link_domain
link;71339054219_10153127497294220;https://www.facebook.com/71339054219/posts/10153127497294220;http://www.lanacion.com.ar/1817764-para-advertir-por-las-inundaciones-un-hombre-fue-a-votar-disfrazado-de-buzo-en-cordoba;a.ln.com.ar
link;71339054219_10153127537234220;https://www.facebook.com/71339054219/posts/10153127537234220;http://www.lanacion.com.ar/1817774-daniel-scioli-obtuvo-el-94-de-los-votos-en-campo-gallo-donde-ayer-hablo-el-papa-con-una-radio-comunitaria;a.ln.com.ar
photo;71339054219_10153127552614220;https://www.facebook.com/71339054219/posts/10153127552614220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153127552614220/?type=3;facebook.com
link;71339054219_10153127557674220;https://www.facebook.com/71339054219/posts/10153127557674220;http://www.lanacion.com.ar/1817842-margarita-stolbizer-hoy-estamos-en-octubre-y-era-lo-que-buscabamos;a.ln.com.ar
link;71339054219_10153127573234220;https://www.facebook.com/71339054219/posts/10153127573234220;http://www.lanacion.com.ar/1817009-que-se-necesita-para-ser-presidente-herramientas-y-estudios-basicosexperienciasque-hay-que-saber-para-ser-presidente-el-titulo-en-la-era-de-la-gestionpoliticaque-se-necesita-para-ser-president;a.ln.com.ar
link;71339054219_10153127574734220;https://www.facebook.com/71339054219/posts/10153127574734220;http://www.lanacion.com.ar/1817370-ganadores-y-perdedores-con-una-devaluacion;a.ln.com.ar
link;71339054219_10153127576309220;https://www.facebook.com/71339054219/posts/10153127576309220;http://www.lanacion.com.ar/1817753-eeuu-envia-aviones-cazas-f-16-a-turquia-para-combatir-a-estado-islamico;a.ln.com.ar
link;71339054219_10153127589649220;https://www.facebook.com/71339054219/posts/10153127589649220;http://www.lanacion.com.ar/1817852-la-mirada-de-bbc-de-la-jornada-electoral-el-quilombo-de-elegir-presidente-en-argentina;a.ln.com.ar
link;71339054219_10153127619979220;https://www.facebook.com/71339054219/posts/10153127619979220;http://www.lanacion.com.ar/1817843-diez-ciudadanos-que-tenian-pedidos-de-captura-fueron-detenidos-al-ir-a-votar;a.ln.com.ar
link;71339054219_10153127663254220;https://www.facebook.com/71339054219/posts/10153127663254220;http://www.lanacion.com.ar/1817861-julio-alak-necesito-520-minutos-para-explicar-los-primeros-resultados-oficiales;a.ln.com.ar
status;71339054219_101891706546268;https://www.facebook.com/71339054219/posts/101891706546268;http://bit.ly/dxanFg;
link;71339054219_102145086521904;https://www.facebook.com/71339054219/posts/102145086521904;http://www.lanacion.com.ar/nota.asp?nota_id=1319364;lanacion.com.ar
link;71339054219_105383812914271;https://www.facebook.com/71339054219/posts/105383812914271;http://www.lanacion.com.ar/1430974-moneda-dos-pesos;lanacion.com.ar
status;71339054219_107106962688538;https://www.facebook.com/71339054219/posts/107106962688538;http://bit.ly/9DyiG5;
link;71339054219_107341059332241;https://www.facebook.com/71339054219/posts/107341059332241;http://www.lanacion.com.ar/nota.asp?nota_id=1319031;lanacion.com.ar
status;71339054219_107783955953356;https://www.facebook.com/71339054219/posts/107783955953356;http://bit.ly/cI1hnV;lanacion.com.ar
status;71339054219_107789742621756;https://www.facebook.com/71339054219/posts/107789742621756;;facebook.com
link;71339054219_108233882576731;https://www.facebook.com/71339054219/posts/108233882576731;http://www.lanacion.com.ar/nota.asp?nota_id=1320108;lanacion.com.ar
link;71339054219_108238442575230;https://www.facebook.com/71339054219/posts/108238442575230;http://www.lanacion.com.ar/nota.asp?nota_id=1320086;lanacion.com.ar
link;71339054219_109903832472099;https://www.facebook.com/71339054219/posts/109903832472099;http://www.lanacion.com.ar/1449244-que-es-el-proyecto-x-de-espionaje;lanacion.com.ar
video;71339054219_110234009105152;https://www.facebook.com/71339054219/posts/110234009105152;http://www.youtube.com/watch?v=nOnKrq-clRc;youtube.com
link;71339054219_115827631876831;https://www.facebook.com/71339054219/posts/115827631876831;http://www.lanacion.com.ar/1449732-nineras-para-que-los-padres-duerman;lanacion.com.ar
status;71339054219_118907688169752;https://www.facebook.com/71339054219/posts/118907688169752;http://bit.ly/cJc7zN;lanacion.com.ar
link;71339054219_119653011429931;https://www.facebook.com/71339054219/posts/119653011429931;http://www.lanacion.com.ar/nota.asp?nota_id=1319326;lanacion.com.ar
link;71339054219_126209987437560;https://www.facebook.com/71339054219/posts/126209987437560;http://www.lanacion.com.ar/nota.asp?nota_id=1319737;lanacion.com.ar
link;71339054219_129737593746139;https://www.facebook.com/71339054219/posts/129737593746139;http://www.lanacion.com.ar/nota.asp?nota_id=1320081;lanacion.com.ar
link;71339054219_134449263331734;https://www.facebook.com/71339054219/posts/134449263331734;http://servicios.lanacion.com.ar/informacion-general/pronostico/;servicios.lanacion.com.ar
status;71339054219_136856573032273;https://www.facebook.com/71339054219/posts/136856573032273;http://bit.ly/9ShX8U;lanacion.com.ar
link;71339054219_137234736387153;https://www.facebook.com/71339054219/posts/137234736387153;http://www.lanacion.com.ar/1431808-cobos-cumplio-con-la-obligacion-y-se-fue;lanacion.com.ar
link;71339054219_137370206312752;https://www.facebook.com/71339054219/posts/137370206312752;http://www.lanacion.com.ar/nota.asp?nota_id=1320239;lanacion.com.ar
status;71339054219_137609472955834;https://www.facebook.com/71339054219/posts/137609472955834;http://bit.ly/9C9hJ6;lanacion.com.ar
link;71339054219_137976282918858;https://www.facebook.com/71339054219/posts/137976282918858;http://www.lanacion.com.ar/nota.asp?nota_id=1319918;lanacion.com.ar
status;71339054219_138187612896986;https://www.facebook.com/71339054219/posts/138187612896986;;facebook.com
link;71339054219_149363678502652;https://www.facebook.com/71339054219/posts/149363678502652;http://www.lanacion.com.ar/1430111-hablemos-de-dinero-mi-cunado-me-pidio-5000-y-no-se-que-hacer;lanacion.com.ar
link;71339054219_149952718443577;https://www.facebook.com/71339054219/posts/149952718443577;http://www.lanacion.com.ar/1430417-los-tangos-de-melingo-enamoran-a-paris;lanacion.com.ar
link;71339054219_150069658371665;https://www.facebook.com/71339054219/posts/150069658371665;http://www.lanacion.com.ar/nota.asp?nota_id=1319693;lanacion.com.ar
link;71339054219_151438538232785;https://www.facebook.com/71339054219/posts/151438538232785;http://www.lanacion.com.ar/nota.asp?nota_id=1318514;lanacion.com.ar
link;71339054219_152265918149413;https://www.facebook.com/71339054219/posts/152265918149413;http://www.lanacion.com.ar/nota.asp?nota_id=1319033;lanacion.com.ar
link;71339054219_152629331447261;https://www.facebook.com/71339054219/posts/152629331447261;http://www.lanacion.com.ar/nota.asp?nota_id=1320100;lanacion.com.ar
link;71339054219_156914127678768;https://www.facebook.com/71339054219/posts/156914127678768;http://www.lanacion.com.ar/nota.asp?nota_id=1319335;lanacion.com.ar
status;71339054219_157166074321202;https://www.facebook.com/71339054219/posts/157166074321202;;facebook.com
link;71339054219_159960994035681;https://www.facebook.com/71339054219/posts/159960994035681;http://www.lanacion.com.ar/nota.asp?nota_id=1318770;lanacion.com.ar
link;71339054219_160111224023757;https://www.facebook.com/71339054219/posts/160111224023757;http://www.lanacion.com.ar/nota.asp?nota_id=1318734;lanacion.com.ar
status;71339054219_161195333913219;https://www.facebook.com/71339054219/posts/161195333913219;;facebook.com
link;71339054219_161244660573498;https://www.facebook.com/71339054219/posts/161244660573498;http://www.lanacion.com.ar/nota.asp?nota_id=1319334;lanacion.com.ar
status;71339054219_161751947180580;https://www.facebook.com/71339054219/posts/161751947180580;http://bit.ly/cIHBxS;lanacion.com.ar
status;71339054219_162807790406225;https://www.facebook.com/71339054219/posts/162807790406225;http://bit.ly/90bNJ5;lanacion.com.ar
link;71339054219_164750956882983;https://www.facebook.com/71339054219/posts/164750956882983;http://www.lanacion.com.ar/nota.asp?nota_id=1319082;lanacion.com.ar
status;71339054219_164848393540239;https://www.facebook.com/71339054219/posts/164848393540239;;facebook.com
status;71339054219_165345410161996;https://www.facebook.com/71339054219/posts/165345410161996;http://bit.ly/aEV0kf;lanacion.com.ar
link;71339054219_165965300088370;https://www.facebook.com/71339054219/posts/165965300088370;http://www.lanacion.com.ar/nota.asp?nota_id=1319373;lanacion.com.ar
status;71339054219_166098720076428;https://www.facebook.com/71339054219/posts/166098720076428;http://bit.ly/9OE2Ga;lanacion.com.ar
link;71339054219_168541779839518;https://www.facebook.com/71339054219/posts/168541779839518;http://www.lanacion.com.ar/nota.asp?nota_id=1319919;lanacion.com.ar
link;71339054219_168743723152376;https://www.facebook.com/71339054219/posts/168743723152376;http://www.lanacion.com.ar/nota.asp?nota_id=1317915;lanacion.com.ar
link;71339054219_171170579564671;https://www.facebook.com/71339054219/posts/171170579564671;http://www.lanacion.com.ar/nota.asp?nota_id=1318786;lanacion.com.ar
status;71339054219_172118106132041;https://www.facebook.com/71339054219/posts/172118106132041;http://bit.ly/9OE2Ga;lanacion.com.ar
link;71339054219_184336654992310;https://www.facebook.com/71339054219/posts/184336654992310;http://www.lanacion.com.ar/1430356-nafta;lanacion.com.ar
link;71339054219_188529897917929;https://www.facebook.com/71339054219/posts/369903193037809;http://www.lanacion.com.ar/1448848-cont-no-informan-los-sueldos-del-ejecutivo;lanacion.com.ar
link;71339054219_201149566637057;https://www.facebook.com/71339054219/posts/201149566637057;http://www.lanacion.com.ar/1430886-nada-ni-nadie-nos-hara-cambiar-el-rumbo-dijo-cristina-dias-antes-de-asumir;lanacion.com.ar
link;71339054219_201422679943948;https://www.facebook.com/71339054219/posts/201422679943948;http://www.lanacion.com.ar/1431641-la-jura-de-cristina;lanacion.com.ar
link;71339054219_231085813628373;https://www.facebook.com/71339054219/posts/231085813628373;http://www.lanacion.com.ar/1430610-el-nuevo-congreso-quienes-llegan-y-quienes-se-van;lanacion.com.ar
link;71339054219_232638923492801;https://www.facebook.com/71339054219/posts/232638923492801;http://www.lanacion.com.ar/1449542-las-prepagas-deberan-darle-a-la-afip-los-datos-de-los-que-paguen-cuotas-de-2000;lanacion.com.ar
link;71339054219_234665846601258;https://www.facebook.com/71339054219/posts/234665846601258;http://www.lanacion.com.ar/1430325-el-ultrakirchnerismo-insiste-es-probable-que-cobos-la-pase-mal;lanacion.com.ar
link;71339054219_240369239383171;https://www.facebook.com/71339054219/posts/240369239383171;http://www.lanacion.com.ar/1449337-family-fest-dos-dias-de-pura-diversion;lanacion.com.ar
link;71339054219_256185077775155;https://www.facebook.com/71339054219/posts/256185077775155;http://servicios.lanacion.com.ar/informacion-general/pronostico/;servicios.lanacion.com.ar
link;71339054219_258057687588209;https://www.facebook.com/71339054219/posts/258057687588209;http://www.lanacion.com.ar/1430844-uruguay-observa-a-upm-ex-botnia-por-alcalinidad-mayor-a-la-permitida-en-una-pileta-interna-de-agua-de-lluvia;lanacion.com.ar
link;71339054219_259897297398611;https://www.facebook.com/71339054219/posts/259897297398611;http://www.lanacion.com.ar/1430203-trasplantes-en-cadena-la-nueva-estrategia-para-salvar-vidas;lanacion.com.ar
link;71339054219_273680052679558;https://www.facebook.com/71339054219/posts/273680052679558;http://www.lanacion.com.ar/1431638-calles-cortadas-y-transito-suspendio-por-la-asuncion-de-cristina;lanacion.com.ar
link;71339054219_279135998803721;https://www.facebook.com/71339054219/posts/279135998803721;http://www.lanacion.com.ar/1431884-el-fin-de-semana-largo-movio-1721-millones-y-fue-el-segundo-mejor-del-ano;lanacion.com.ar
link;71339054219_281459965253699;https://www.facebook.com/71339054219/posts/281459965253699;http://www.lanacion.com.ar/1448921-schiavi-el-gobierno-porteno-tiene-la-vision-del-almacenero;lanacion.com.ar
link;71339054219_291315630911024;https://www.facebook.com/71339054219/posts/291315630911024;http://www.lanacion.com.ar/1430871-que-le-piden-los-lectores-a-la-presidenta;lanacion.com.ar
link;71339054219_296812877041294;https://www.facebook.com/71339054219/posts/296812877041294;http://www.lanacion.com.ar/1448312-eutonia-un-metodo-para-ayudar-a-nacer;lanacion.com.ar
link;71339054219_297931720238884;https://www.facebook.com/71339054219/posts/297931720238884;http://www.lanacion.com.ar/1430636-lorenzino-es-el-nuevo-ministro-de-economia;lanacion.com.ar
link;71339054219_303043503061953;https://www.facebook.com/71339054219/posts/303043503061953;http://www.lanacion.com.ar/1430974-moneda-dos-pesos;lanacion.com.ar
link;71339054219_307051299317838;https://www.facebook.com/71339054219/posts/307051299317838;http://www.lanacion.com.ar/1431702-la-presidenta-le-toma-juramento-al-nuevo-gabinete;lanacion.com.ar
link;71339054219_318028234883554;https://www.facebook.com/71339054219/posts/318028234883554;http://www.lanacion.com.ar/1431458-los-cuatro-desafios-y-el-error-que-reconocio-el-jefe-de-gobierno;lanacion.com.ar
link;71339054219_318709011490133;https://www.facebook.com/71339054219/posts/318709011490133;http://servicios.lanacion.com.ar/informacion-general/pronostico/;servicios.lanacion.com.ar
link;71339054219_319399738078356;https://www.facebook.com/71339054219/posts/319399738078356;http://www.lanacion.com.ar/1431643-segui-en-vivo-la-asuncion-de-cristina;lanacion.com.ar
link;71339054219_319527151409115;https://www.facebook.com/71339054219/posts/319527151409115;http://servicios.lanacion.com.ar/informacion-general/pronostico/;servicios.lanacion.com.ar
link;71339054219_322420394435792;https://www.facebook.com/71339054219/posts/322420394435792;http://www.lanacion.com.ar/1431213-twitter-lanzo-un-gran-rediseno;lanacion.com.ar
link;71339054219_325736767437848;https://www.facebook.com/71339054219/posts/325736767437848;http://www.lanacion.com.ar/1431461-en-rusia-las-mujeres-se-desnudan-en-la-catedral-para-protestar-contra-putin;lanacion.com.ar
link;71339054219_330677663642321;https://www.facebook.com/71339054219/posts/330677663642321;http://www.lanacion.com.ar/1450017-ya-llegan-boletas-de-luz-y-gas-con-subas-de-hasta-un-400;lanacion.com.ar
video;71339054219_331162070259999;https://www.facebook.com/71339054219/posts/331162070259999;http://www.youtube.com/watch?v=-5aiR5xZArs;youtube.com
link;71339054219_331175176921522;https://www.facebook.com/71339054219/posts/331175176921522;http://www.lanacion.com.ar/1448320-aumentaron-un-100-sus-dietas-senadores-y-diputados;lanacion.com.ar
link;71339054219_369903193037809;https://www.facebook.com/71339054219/posts/369903193037809;http://www.lanacion.com.ar/1449234-no-tenemos-indicios-de-que-marita-este-muerta-dijo-el-abogado-de-susana-trimarco;lanacion.com.ar
link;71339054219_371489692864238;https://www.facebook.com/71339054219/posts/371489692864238;http://www.lanacion.com.ar/1448520-graza-foster-de-cartonera-en-una-favela-a-presidenta-de-petrobras;lanacion.com.ar
link;71339054219_383329835014376;https://www.facebook.com/71339054219/posts/383329835014376;http://www.lanacion.com.ar/1448626-corte-en-9-de-julio-y-avenida-de-mayo;lanacion.com.ar
link;71339054219_386718294687990;https://www.facebook.com/71339054219/posts/386718294687990;http://www.lanacion.com.ar/1449855-murio-amalia-lacroze-de-fortabat;lanacion.com.ar
link;71339054219_387397391275705;https://www.facebook.com/71339054219/posts/387397391275705;http://www.lanacion.com.ar/1448275-hoy-se-subsidian-autos-y-tv-pero-no-hay-viviendas;lanacion.com.ar
link;71339054219_387542011263185;https://www.facebook.com/71339054219/posts/387542011263185;http://servicios.lanacion.com.ar/informacion-general/pronostico/;servicios.lanacion.com.ar
link;71339054219_390521074296372;https://www.facebook.com/71339054219/posts/390521074296372;http://servicios.lanacion.com.ar/informacion-general/pronostico/;servicios.lanacion.com.ar
link;71339054219_396647573684007;https://www.facebook.com/71339054219/posts/396647573684007;http://www.lanacion.com.ar/1450049-purga-en-gendarmeria-garre-paso-a-retiro-a-19-comandantes;lanacion.com.ar
link;71339054219_558540900853394;https://www.facebook.com/71339054219/posts/558540900853394;http://www.lanacion.com.ar/1572774-elecciones-venezuela-gano-nicolas-maduro;lanacion.com.ar
